id_n	name_s
463	communications and networking symposium
1792	international symposium on multiple-valued logic
1360	arXiv: Hardware Architecture
701	tools and algorithms for construction and analysis of systems
801	formal methods in computer aided design
1467	international symposium on physical design
3744	International Journal of Functional Informatics and Personalised Medicine
429	in Silico Biology
2381	International Journal of High Performance Systems Architecture
2371	Iet Computers and Digital Techniques
1284	Journal of Mathematical Modelling and Algorithms
3705	symposium on integrated circuits and systems design
2542	IEEE Transactions on Affective Computing
980	multi agent systems and agent based simulation
2085	International Journal of Reasoning-based Intelligent Systems
1149	Computational and Mathematical Organization Theory
751	arXiv: Computational Engineering
1031	arXiv: Digital Libraries
2230	Internet Mathematics
1659	international multiconference on computer science and information technology
845	conference on information technology in asia
1276	high performance computing systems and applications
2233	Journal on Multimodal User Interfaces
3782	Computer Languages
2716	computer aided modeling and design of communication links and networks
772	european conference on cognitive ergonomics
907	spring simulation multiconference
1178	ubiquitous computing systems
600	Clei Electronic Journal
1461	artificial intelligence and the simulation of behaviour
151	Journal of Symbolic Computation
3536	parallel symbolic computation
2208	IEEE Journal of Biomedical and Health Informatics
2603	Wiley Interdisciplinary Reviews-Data Mining and Knowledge Discovery
289	soft methods in probability and statistics
498	data integration in the life sciences
3500	International Journal of Learning Technology
1653	International Journal of Agent Technologies and Systems
286	brazilian symposium on databases
3087	ACM Sigweb Newsletter
3728	management of emergent digital ecosystems
425	artificial intelligence applications and innovations
2025	data warehousing and olap
569	knowledge and systems engineering
262	international conference on knowledge discovery and information retrieval
3723	International Journal of Knowledge Discovery in Bioinformatics
2454	information technology interfaces
3316	Learned Publishing
2071	Digital Creativity
2005	Central European Journal of Operations Research
1157	New Review of Hypermedia and Multimedia \/ Hypermedia
589	pacific rim international conference on multi-agents
609	international conference on automated planning and scheduling
1110	Electronic Transactions on Artificial Intelligence
3919	Argument & Computation
821	explanation-aware computing
2274	Phonetica
1134	knowledge science
2240	International Journal of Knowledge and Systems Science
2402	International Journal of Secure Software Engineering
158	agent and multi agent systems technologies and applications
1545	Transactions on Computational Science
91	rough sets and knowledge technology
604	Journal of Convergence Information Technology
1113	information security and assurance
3294	innovative mobile and internet services in ubiquitous computing
316	scandinavian conference on information systems
2414	IEEE Transactions on Learning Technologies
3663	Frontiers in Education
4029	Computer Compacts
326	developments in language theory
897	ICGA Journal
255	Scholarpedia
3284	Review of Symbolic Logic
1960	Notre Dame Journal of Formal Logic
83	Synthese
3730	workshop on positioning navigation and communication
1303	ACM Transactions on Modeling and Computer Simulation
1815	communication system software and middleware
2147	workshop on parallel and distributed simulation
752	reversible computation
964	International Journal in Computer Simulation
1175	Annals of Pure and Applied Logic
2680	International Journal of Pervasive Computing and Communications
295	computer information systems and industrial management applications
257	network and system security
1995	Cryptologia
925	mathematical methods models and architectures for network security systems
695	workshop in information security theory and practice
2384	Systems Engineering
3696	next generation mobile applications
384	broadband communications
1601	arXiv: Sound
2451	Frontiers in Computational Neuroscience
2084	IEEE Transactions on Biomedical Circuits and Systems
1785	human robot interaction
1294	computer supported collaborative learning
2588	latin american web congress
387	Journal of Functional Programming
2377	International Journal of Manufacturing Research
1161	international conference on artificial immune systems
1290	Quantum Information Processing
1729	Optimization Letters
2316	workshop on applications of signal processing to audio and acoustics
1349	conference on computational complexity
1214	international conference on information theoretic security
1518	Mathematics of Operations Research
1713	Journal of Interconnection Networks
1115	software engineering and formal methods
1833	Formal Aspects of Computing
676	Journal of Arabic and Islamic Studies
381	multikonferenz wirtschaftsinformatik
3153	International Journal of Web Based Communities
732	Brain Informatics
482	Journal of Electronic Commerce Research
2460	international symposium on parallel and distributed computing
358	Information Research
1807	Journal of Statistical Mechanics: Theory and Experiment
1259	asian conference on machine learning
2373	Vehicular Communications
360	international conference on smart homes and health telematics
2973	Interactive Learning Environments
3889	semantics knowledge and grid
1797	euromicro conference on real-time systems
1610	formal methods in computer-aided design
2626	environmental science and information application technology
3735	information interaction in context
3891	Applied Mechanics and Materials
3532	International Journal of Critical Computer-based Systems
3952	Research Letters in Communications
1419	IEEE Communications Surveys and Tutorials
389	document analysis systems
2627	Wireless Sensor Network
1102	international wireless internet conference
3842	International Journal of Information Acquisition
1058	computing the australasian theory symposium
1665	International Journal of Applied Geospatial Research
2781	international asia conference on informatics in control
3530	ACM Transactions on Reconfigurable Technology and Systems
2201	Physica A-statistical Mechanics and Its Applications
3912	Journal of Computer Research and Development
2249	EPL
1024	application-specific systems
1695	virtual systems and multimedia
1526	panhellenic conference on informatics
349	international conference on e-business and telecommunication networks
1420	Journal of Information Technology Research
789	Operational Research
417	international conference on computer safety
567	european conference on information warfare and security
1190	hellenic-european conference on computer mathematics and its applications
966	International Journal of Digital Evidence
355	Journal of Web Engineering
688	international conference on web-based learning
2635	conference on creating
2489	Journal of Theoretical and Applied Electronic Commerce Research
529	iberian conference on pattern recognition and image analysis
1350	Government Information Quarterly
2526	international conference on cyber physical systems
2564	International Transactions in Operational Research
2465	software engineering artificial intelligence networking and parallel distributed computing
2178	Scientific Reports
2505	Network Protocols and Algorithms
2941	Chaos
586	geographic information science
1404	bioinformatics research and development
175	software language engineering
2596	International Journal of Computer Networks & Communications
2427	principles and practice of programming in java
869	database programming languages
840	real-time systems symposium
1205	worst case execution time analysis
1720	network and operating system support for digital audio and video
1905	Scientific Programming
2351	Mobile Information Systems
3444	International Journal of Mobile Learning and Organisation
2314	Big Data Research
3618	Concurrent Engineering
3676	Journal of Computing and Information Science in Engineering
2439	Computer Animation and Virtual Worlds
2674	arXiv: Fluid Dynamics
2141	Journal of Visualization
3915	petascale data storage workshop
3387	ACM Transactions on Modeling and Performance Evaluation of Computing 
1880	Simulation Practice and Theory
3615	IEEE Parallel & Distributed Technology: Systems & Applications
3762	International Journal of High Speed Computing
2823	Monthly Weather Review
2349	Numerical Linear Algebra With Applications
3863	Impact of Computing in Science and Engineering
1791	Ibm Systems Journal
3757	Siam Journal on Scientific and Statistical Computing
2129	International Journal of Systems Assurance Engineering and Management
2429	international convention on information and communication technology electronics and microelectronics
3398	International Journal of Mobile Communications
2232	service oriented computing and applications
1121	International Journal of Enterprise Information Systems
3820	Scientific Journal of Riga Technical University. Computer Sciences
97	biometrics and electronic signatures
1770	international conference on learning representations
699	international workshop on the web and databases
737	international workshop on xquery implementation
486	theoretical aspects of rationality and knowledge
3219	ACM Sigois Bulletin
940	formal methods for industrial critical systems
2049	International Journal of Systems and Service-oriented Engineering
637	mathematics of program construction
99	similarity search and applications
4831	international joint conference on computer vision
1546	Oops Messenger
3064	Software Engineering Journal
3678	nordic conference on human-computer interaction
1878	european conference on interactive tv
3930	Foundations and Trends in Human-computer Interaction
1006	Cybernetics and Human Knowing
3391	International Journal of Knowledge and Learning
750	The Information Society
3481	International Journal of Services Technology and Management
1586	Journal of Organizational and End User Computing
3790	computer human interaction for management of information technology
2139	Technology Analysis & Strategic Management
955	Genomics
1764	IEEE Instrumentation & Measurement Magazine
2970	International Journal of Network Security & Its Applications
2404	International Journal of Automation and Control
1383	arXiv: Chaotic Dynamics
1632	arXiv: Emerging Technologies
2661	Frontiers in ICT
3902	asia-pacific conference on wearable computing systems
2133	Computational Complexity
2224	Ipsj Transactions on System Lsi Design Methodology
3736	Synthesis Lectures on Digital Circuits and Systems
3572	self-adaptive and self-organizing systems
347	Informatik - Forschung Und Entwicklung
860	formal methods for open object based distributed systems
2292	non monotonic reasoning
4861	Chinese Physics B
1511	international conference on operations research and enterprise systems
3279	machine vision and human machine interface
2009	Transportation Science
1912	International Journal of Game Theory
3766	virtual execution environments
3769	Journal of Aerospace Computing Information and Communication
3851	International Journal of Business Process Integration and Management
3922	Biotechnology Letters
2337	arXiv: Economics
1587	analysis and modeling of faces and gestures
1507	Universal Access in The Information Society
3210	Real-time Imaging
671	Personal and Ubiquitous Computing
102	international on-line testing symposium
2540	high level design validation and test
1582	real time technology and applications symposium
1751	latin-american symposium on dependable computing
103	brazilian symposium on geoinformatics
2110	Earth Science Informatics
370	image and vision computing new zealand
1909	australian conference on artificial life
1218	pacific asia conference on knowledge discovery and data mining
2828	Journal of Vacuum Science and Technology
985	frontiers of combining systems
1515	cooperative information agents
251	italian research conference on digital library management systems
475	scandinavian conference on ai
259	theory and applications of satisfiability testing
3720	International Journal of Medical Engineering and Informatics
105	Chemistry and Physics of Lipids
2885	international conference on optical communication systems
1889	IEEE Transactions on Computational Imaging
3326	International Journal of Grid and Utility Computing
1625	Proceedings of the Institution of Mechanical Engineers
2552	software engineering approaches for offshore and outsourced development
1854	Computer-aided Civil and Infrastructure Engineering
3521	international conference on internet and web applications and services
2105	modeling and optimization in mobile
2097	International Journal of Mathematics in Operational Research
967	autonomous and intelligent systems
2592	International Journal of Wavelets
2863	Optics Express
673	Social Networks
2698	Advances in Bioinformatics
2437	International Journal of Satellite Communications and Networking
1528	Cyberpsychology
1385	Evolving Systems
3688	International Journal of Intelligent Systems Technologies and Applications
1843	embedded systems for real time multimedia
1327	arXiv
733	asian semantic web conference
908	Computational Optimization and Applications
3044	Iet Signal Processing
1696	international work conference on the interplay between natural and artificial computation
1805	high performance computer architecture
284	asian simulation conference
516	pattern recognition in information systems
1378	IEEE Transactions on Circuits and Systems
805	workshop on biomedical image registration
263	Contexts
658	high performance interconnects
107	italian workshop on neural nets
254	artificial intelligence and symbolic computation
212	international congress on mathematical software
2846	international conference on design of communication
1602	mathematical knowledge management
1241	arXiv: Mathematical Software
2639	Journal of Formalized Reasoning
1111	Journal of Applied Non-Classical Logics
993	international joint conference on automated reasoning
1760	Kognitionswissenschaft
373	international conference on persuasive technology
1608	Inteligencia Artificial
2313	international conference on evolutionary computation theory and applications
4107	Synthesis Lectures on Engineering
3524	Vitae-revista De La Facultad De Quimica Farmaceutica
3104	ieee international symposium on workload characterization
3488	American Journal of Human Genetics
420	artificial intelligence: methodology
2539	hardware oriented security and trust
3574	international performance
2537	Journal of The American Academy of Dermatology
4963	International Journal of Computer Assisted Radiology and Surgery
563	information processing in medical imaging
1978	ACM Sigapl Apl Quote Quad
108	metadata and semantics research
3894	Circuits and Systems
1424	Information Technology & Tourism
1001	innovative applications of artificial intelligence
234	modeling decisions for artificial intelligence
3379	International Journal of Applied Decision Sciences
2177	Journal of Phonetics
3182	Language and Speech
538	field and service robotics
774	robotics: science and systems
1160	Ubiquity
111	foundations of information and knowledge systems
1814	canadian semantic web working symposium
1555	new security paradigms workshop
938	cologne twente workshop on graphs and combinatorial optimization
114	brazilian symposium on bioinformatics
189	American Mathematical Monthly
3914	Journal on Computing and Cultural Heritage
2759	ACM Communications in Computer Algebra
3653	ACM Sigsam Bulletin
778	computer algebra in scientific computing
423	arXiv: Formal Languages and Automata Theory
3797	international conference on ehealth
4554	Applied Optics
2109	International Journal of Digital Crime and Forensics
126	Applied Ontology
1678	International Journal of Adaptive
2844	Journal of Colloid and Interface Science
481	logical aspects of computational linguistics
116	Ldv Forum
1391	arXiv: Logic
118	Kybernetika
2176	International Journal of Software Science and Computational Intelligence
3516	International Journal of Data Analysis Techniques and Strategies
2579	Journal of Statistical Physics
1413	italian information retrieval workshop
1127	quality in databases
1411	international conference on multimedia computing and systems
1392	Statistical Analysis and Data Mining
1590	Information Visualization
1977	arXiv: Risk Management
3056	arXiv: Computational Finance
3310	arXiv: General Finance
2045	International Journal of Critical Infrastructure Protection
140	arXiv: Quantum Physics
2644	Acta Applicandae Mathematicae
2933	Journal of Speech Language and Hearing Research
912	arXiv: Neural and Evolutionary Computing
1347	The Prague Bulletin of Mathematical Linguistics
1274	Revista Colombiana De Computacion \/ Colombian Journal of Computation
553	Transactions on Computational Systems Biology
1057	requirements engineering: foundation for software quality
2397	component-based software engineering
3249	Journal of Internet Services and Applications
1442	Networks and Heterogeneous Media
1559	International Journal of Mathematics and Mathematical Sciences
2103	Rairo-operations Research
592	Problems of Information Transmission
154	A Quarterly Journal of Operations Research
3381	International Journal of Mathematical Modelling and Numerical Optimisation
1317	Mathematics of Control
2036	Siam Journal on Applied Dynamical Systems
1979	International Journal of Information Quality
1177	security in information systems
1922	Information Systems Security
2118	International Journal of Data Warehousing and Mining
3773	secure web services
1970	International Journal of Cognitive Informatics and Natural Intelligence
474	new trends in software methodologies
416	Journal of Object-oriented Programming
3156	International Journal of Intercultural Relations
2184	IEEE Internet of Things Journal
2358	Journal of Embedded Computing
3861	IEEE Transactions on Computational Social Systems
1544	Neuroinformatics
3343	International Journal of Computer Aided Engineering and Technology
603	haifa verification conference
300	logic in computer science
1145	starting ai researchers' symposium
1118	Minds and Machines
3970	international conference on mobile systems applications and services
623	artificial general intelligence
1812	randomization and approximation techniques in computer science
1849	software technologies for embedded and ubiquitous systems
1487	International Journal of Ambient Computing and Intelligence
3256	Applied Medical Informaticvs
1548	Journal of Systems Integration
1082	International Journal of Electronic Commerce
443	Electronic Government
2288	Journal of Cases on Information Technology
963	Industrial Management and Data Systems
2079	International Journal of Information Systems and Supply Chain Management
2472	Journal of Information Technology Education
2463	Australasian Journal of Information Systems
928	Journal of Advances in Information Fusion
1845	arXiv: Applications
1189	Manufacturing & Service Operations Management
3732	nano micro engineered and molecular systems
1216	Statistics and Computing
711	international conference on information systems security
1580	Formal Methods in System Design
3721	Ire Transactions on Electronic Computers
1710	International Journal of Algebra and Computation
168	field programmable gate arrays
489	Software - Concepts and Tools \/ Structured Programming
740	Log
646	Archive for Mathematical Logic
3691	self adaptive and self organizing systems
1172	conference on algebra and coalgebra in computer science
322	wired wireless internet communications
1840	It Professional
1724	World Wide Web Journal
610	smart card research and advanced application conference
1126	international workshop on rfid technology
983	privacy in statistical databases
3763	automation of software test
704	IEEE Distributed Systems Online
747	job scheduling strategies for parallel processing
3768	eclipse technology exchange
976	traffic monitoring and analysis
1826	international conference on formal methods and models for co-design
435	Elektrotechnik Und Informationstechnik
2424	network-based information systems
2019	Decision Sciences
2385	Decision Analysis
1194	articulated motion and deformable objects
1639	arXiv: Performance
458	prague stringology conference
841	concept lattices and their applications
1204	spring young researchers colloquium on databases and information systems
3746	International Journal of Computational Intelligence Research
2266	International Journal of E-adoption
2289	International Journal of Technology Diffusion
1133	deontic logic in computer science
1449	fundamentals of software engineering
228	semantic web applications and perspectives
913	logic based program synthesis and transformation
1466	Metamaterials
3482	International Journal of Advanced Operations Management
2231	International Journal of Applied Metaheuristic Computing
1237	arXiv: Combinatorics
977	Chicago Journal of Theoretical Computer Science
798	Combinatorics
1184	Physical Review A
525	Quantum Information & Computation
2197	Physical Review Letters
1366	Sigecom Exchanges
2161	Journal of Financial Intermediation
2120	Nederlands Tijdschrift Voor Tandheelkunde
141	Hernia
3146	European Journal of Social Psychology
1654	Transfusion
184	belgium-netherlands conference on artificial intelligence
2169	Dalton Transactions
2080	Neuropsychologia
743	european workshop on multi-agent systems
2725	European Management Journal
599	tbilisi symposium on logic language and computation
3681	performance evaluation of wireless ad hoc
1648	arXiv: Methodology
3550	The Annals of Applied Statistics
2326	International Journal on Semantic Web and Information Systems
2340	Sprachwissenschaft
2130	semantic web applications and tools for life sciences
1436	International Journal of Intelligent Information and Database Systems
2339	European Physical Journal-special Topics
2229	Ieej Transactions on Electronics
2062	Robotics
4345	Ieej Transactions on Electrical and Electronic Engineering
143	vlsi design and test
309	swarm evolutionary and memetic computing
4784	Journal of Minimally Invasive Gynecology
1879	Journal of Information Processing Systems
2207	International Journal of Information Systems in The Service Sector
2073	International Journal of Distributed Systems and Technologies
2235	International Journal of e-Collaboration
4074	Journal of Insect Behavior
3528	International Journal of Digital Library Systems
484	Quality Engineering
3713	wireless mobile and ubiquitous technologies in education
3989	Sensor Letters
887	databases in networked information systems
454	Datenbank-spektrum
1629	Journal of Grid Computing
367	theorem proving in higher order logics
444	interactive theorem proving
1162	The Computer Science Journal of Moldova
292	international work-conference on the interplay between natural and artificial computation
2055	International Journal of Natural Computing Research
181	computational methods in systems biology
1091	machines
319	european workshop on computational geometry
3807	Journal of New Music Research
1231	Fuel and Energy Abstracts
922	arXiv: Metric Geometry
1453	Informs Journal on Computing
495	international workshop on ambient assisted living
3841	content-based multimedia indexing
2602	content based multimedia indexing
2157	Dynamic Games and Applications
3278	Evolutionary Computation
1950	Connection Science
2881	International Journal of Modern Physics C
424	Genetic Programming and Evolvable Machines
2779	International Journal of Nanotechnology and Molecular Computation
2125	Computer Music Journal
3135	arXiv: Pattern Formation and Solitons
3409	Chaos Solitons & Fractals
756	international conference on formal concept analysis
1829	web services and formal methods
400	new interfaces for musical expression
1473	computer music modeling and retrieval
1685	international symposium conference on music information retrieval
705	adaptive multimedia retrieval
2670	International Journal of Reconfigurable Computing
505	Design Automation for Embedded Systems
1636	electro/information technology
3801	symposium on application specific processors
2553	IEEE Embedded Systems Letters
641	computing: the australasian theory symposium
2399	ieee computer security foundations symposium
380	typed lambda calculus and applications
1464	types for proofs and programs
3802	International Journal of Applied Logistics
2959	International Journal of Healthcare Information Systems and Informatics
3639	International Journal of Computational Vision and Robotics
1901	Annales Umcs
2758	International Journal of Quantum Information
2740	Bulletin of The Polish Academy of Sciences-technical Sciences
3360	Fluctuation and Noise Letters
1292	aspect oriented software development
921	international conference on pervasive and embedded computing and communication systems
596	agent directed simulation
3662	brazilian symposium on multimedia and the web
2708	aspect-oriented software development
873	Sigir Forum
2633	Physics of Fluids
2770	Electroanalysis
2640	Advances in Artificial Intelligence
1457	symposium on abstraction
562	artificial intelligence and interactive digital entertainment conference
1481	IEEE Transactions on Computational Intelligence and Ai in Games
223	international conference on interactive digital storytelling
1574	variability modelling of software intensive systems
1783	asia pacific computer and human interaction
2418	International Journal of Networking and Virtual Organisations
1329	Cognitive Systems Research
2654	Catalysis Today
2066	Plant Pathology
1836	distributed autonomous robotic systems
3740	Traitement Du Signal
1862	bangalore annual compute conference
3988	International Journal of Autonomic Computing
183	adversarial information retrieval on the web
2383	International Journal of Handheld Computing Research
4547	Iee Proceedings - Software Engineering
1535	agents and data mining interaction
1683	Artificial Intelligence and Law
2269	Journal of Electronic Commerce in Organizations
2733	Interfaces
1298	high performance computing for computational science (vector and parallel processing)
1869	arXiv: Genomics
386	ACM Transactions on Mathematical Software
1010	arXiv: Numerical Analysis
2884	high level parallel programming models and supportive environments
4528	international conference on intensive applications and services
1533	Computer Science Review
2257	IEEE Transactions on Cognitive and Developmental Systems
2170	International Journal of E-services and Mobile Applications
3556	International Journal of Information Systems and Change Management
862	Journal of the Association for Information Systems
3085	Journal of Membrane Science
2054	Journal of Informetrics
1531	network based information systems
906	South African Computer Journal
3293	new technologies
1607	Journal of High Speed Networks
4366	Intelligence
1593	Contributions to Discrete Mathematics
368	grid economics and business models
3843	conference on high performance computing supercomputing
329	Advances in Human Factors\/ergonomics
476	arts and technology
1825	Journal of Optimization Theory and Applications
3562	International Journal of Business Performance and Supply Chain Modelling
2561	international symposium on wearable computers
2455	international conference on robot communication and coordination
1448	canadian conference on computer and robot vision
4204	ACM Sigsmall\/pc Notes
521	Journal of Cheminformatics
2743	international symposium on object component service oriented real time distributed computing
1376	international conference on simulation and modeling methodologies technologies and applications
3743	dynamic languages symposium
2151	International Journal of E-business Research
2609	Symmetry
351	international conference on hybrid information technology
2971	Information-an International Interdisciplinary Journal
1499	mobile wireless middleware operating systems and applications
568	workshop on logic language information and computation
3586	ACM Sigada Ada Letters
3684	Journal of Numerical Mathematics
3059	Cvgip: Image Understanding
813	Journal of Integrative Bioinformatics
2409	Philosophical Transactions of the Royal Society A
1155	midwest artificial intelligence and cognitive science conference
2375	International Journal of Information and Communication Technology Education
2332	International Journal of Information Systems and Social Change
1122	International Journal of Information and Communication Technology
2517	International Journal of Intelligent Computing and Cybernetics
3096	At-automatisierungstechnik
1280	biologically inspired cognitive architectures
978	terminology and knowledge engineering
775	International Journal of Geographic Information Systems
4055	Theory and Decision
1943	foundations of digital games
383	asia-pacific conference on conceptual modelling
2335	International Journal of Virtual and Personal Learning Environments
1631	Experimental Mathematics
2920	arXiv: Trading and Market Microstructure
3485	Microprocessing and Microprogramming
5049	Journal of Global Positioning Systems
2528	Basic and Applied Ecology
1033	Human-centric Computing and Information Sciences
3092	Eurasip Journal on Bioinformatics and Systems Biology
301	trends in functional programming
3830	symposium/workshop on haskell
1179	implementation and application of functional languages
1945	types in languages design and implementation
1407	cooperative systems design
466	conceptions of library and information sciences
2216	New Media & Society
1749	International Journal of E-entrepreneurship and Innovation
3112	IEEE Transactions on Emerging Topics in Computing
1727	Journal of Nonlinear Science
2234	International Journal of Embedded and Real-time Communication Systems
1482	workshop on automated specification and verification of web sites
3074	Journal of Software Engineering Research and Development
1676	advances in computer games
1619	Grammars
975	biomedical engineering systems and technologies
3806	digital game and intelligent toy enhanced learning
2016	Journal of Graphics Tools
2490	Journal of Information
3686	advanced industrial conference on telecommunications
3813	international conference on automation robotics and applications
3775	cognitive radio and advanced spectrum management
3811	advances in recent technologies in communication and computing
3786	Journal of Intelligent Learning Systems and Applications
3803	wireless and optical communications networks
1953	Depression and Anxiety
1677	arXiv: Neurons and Cognition
901	latin american network operations and management symposium
874	Networking and Information Systems Journal
1245	International Journal of Digital Content Technology and Its Applications
3441	Computational Visual Media
848	Extremes
768	verification
2833	The Astrophysical Journal
4034	Synthesis Lectures on Artificial Intelligence and Machine Learning
283	Education and Information Technologies
2346	Journal of Complex Networks
3747	ACM Letters on Programming Languages and Systems
757	Fuzzy Optimization and Decision Making
725	pacific rim knowledge acquisition workshop
3401	International Journal of Innovative Computing Information and Control
4016	Foundations and Trends in Signal Processing
1112	Journal of Signal Processing Systems
1357	Journal of Computational Design and Engineering
3741	Computers and Biomedical Research
3643	international conference on systems engineering
1589	knowledge management for health care procedures
1223	ad-hoc
1326	wired/wireless internet communications
3731	Int'l J. of Communications
1982	security of ad hoc and sensor networks
1202	european conference on smart sensing and context
4132	ACM Sigapp Applied Computing Review
2882	arXiv: General Literature
1975	machines computations and universality
1052	communicating process architectures
2581	Frontiers in Robotics and AI
891	australasian user interface conference
3148	Scanning
2387	modelling computation and optimization in information systems and management sciences
2017	Cocos
2300	International Journal of Creative Interfaces and Computer Graphics
2487	Journal of Systems and Information Technology
2247	International Journal of Sociotechnology and Knowledge Development
2140	International Journal of Actor-network Theory and Technological Innovation
1254	international conference on informatics and semiotics in organisations
1011	Digital Investigation
210	computer science and its applications
2270	Mathematical Problems in Engineering
2237	Iet Control Theory and Applications
2513	Journal in Computer Virology
258	workshop on logic
3099	International Journal of Information and Coding Theory
2574	Aslib Proceedings
1509	Electronic Publishing - Origination
1163	Foundations and Trends in Information Retrieval
271	information security for south africa
858	Journal of Computer Science
564	algorithmic game theory
2100	Computing and Visualization in Science
614	robotics and applications
2636	mAbs
1135	Game Studies
2352	International Journal of Gaming and Computer-mediated Simulations
3754	international computing education research workshop
4660	IEEE Transactions on Components
2778	ACM Journal on Emerging Technologies in Computing Systems
692	Presence: Teleoperators & Virtual Environments
3693	International Journal of Applied Cryptography
707	Queueing Systems
3610	Eurasip Journal on Embedded Systems
2593	design of reliable communication networks
2703	Journal of Robotics
3315	International Journal of Computer Science and Information Technology
1708	autonomous minirobots for research and edutainment
3916	international solid state circuits conference
1923	memory technology
2769	Information Security Journal: A Global Perspective
3883	International Journal of Knowledge and Web Intelligence
1430	Journal of Quantitative Linguistics
2806	computer security foundations workshop
3007	IEEE Transactions on Industry Applications
2344	The Review of Socionetwork Strategies
3327	International Journal of Radio Frequency Identification Technology and Applications
2785	euromicro conference on real time systems
2189	European Journal of Nuclear Medicine and Molecular Imaging
2742	virtual environments human computer interfaces and measurement systems
1219	workshop on intelligent solutions in embedded systems
960	international convention on information and communication technology
1222	non linear speech processing
1742	IEEE Transactions on Control of Network Systems
3982	Foundations and Trends in Networking
2981	Optimization and Engineering
2058	Cognitive Processing
1643	Nature Precedings
2203	Information and Organization
2213	International Journal of Human Capital and Information Technology Professionals
3795	Foundations and Trends in Theoretical Computer Science
1346	Advances in Computing Research
1139	International Journal of Advanced Corporate Learning (ijac)
3917	advances in model based software testing
3193	IEEE Transactions on Professional Communication
3006	Mechanism and Machine Theory
3133	arXiv: Classical Physics
2341	Finance and Stochastics
2634	Journal of Cloud Computing
1046	wearable and implantable body sensor networks
2458	Energy Procedia
4785	Parasitology International
2536	Oclc Systems & Services
824	Datenschutz Und Datensicherheit
3717	information security curriculum development
3386	intelligent data acquisition and advanced computing systems: technology and applications
2442	British Journal of Educational Technology
3997	International Journal of Metaheuristics
2368	International Journal of Intelligent Transportation Systems Research
406	artificial neural networks in pattern recognition
2165	International Journal of Mobile Human Computer Interaction
2544	IEEE Consumer Electronics Magazine
3785	International Journal of Computational Engineering Science
1932	international conference on simulation and modeling methodologies
467	international conference on electronic publishing
2196	International Journal of Service Science
270	world congress on engineering
1018	Elearn
851	international conference on data management in grid and p2p systems
1895	Journal of Computing in Higher Education
3881	ReCALL
2142	International Journal of Mobile and Blended Learning
335	Psychnology Journal
3436	Business & Information Systems Engineering
3175	Publications of the Astronomical Society of Australia
2641	adaptive hardware and systems
3823	cyber enabled distributed computing and knowledge discovery
1557	Bell Labs Technical Journal
4869	broadband and wireless computing communication and applications
2187	Physica D: Nonlinear Phenomena
2411	Proceedings of The Royal Society A: Mathematical
3484	services science
3756	distributed event-based systems
2699	Journal of Physics A
3873	Research Letters in Signal Processing
974	hot topics in operating systems
2143	Journal of Applied Physics
832	international conference on contemporary computing
1196	foundations of genetic algorithms
1614	International Journal of Mobile Computing and Multimedia Communications
634	probabilistic graphical models
2940	international on line testing symposium
3474	Journal of Data and Information Quality
1858	Journal of Global Information Management
2469	international conference on formal methods and models for co design
1682	microprocessor test and verification
834	Journal on Satisfiability
2421	international conference on electronics
1808	arXiv: Number Theory
2012	arXiv: Algebraic Geometry
2888	arXiv: Complex Variables
2879	computer animation and social agents
3847	International Journal of Social and Humanistic Computing
3700	balkan conference in informatics
3856	Journal of Service Science
1899	Social Choice and Welfare
1936	Journal of Applied Mathematics and Decision Sciences
2771	Geometric and Functional Analysis
810	workshop on algorithms and models for the web graph
3048	design automation and test in europe
2547	field-programmable custom computing machines
2304	Formalized Mathematics
2646	business intelligence for the real time enterprises
4965	Journal of Ambient Intelligence and Humanized Computing
3886	Foundations and Trends in Electronic Design Automation
1853	Journal of Low Power Electronics
1502	Journal of Computational Neuroscience
3812	system-level interconnect prediction
396	recent advances in intrusion detection
2690	networking architecture and storages
2228	International Journal of Information Systems for Crisis Response Management
2236	Network Modeling Analysis in Health Informatics and BioInformatics
1523	The Bulletin of Symbolic Logic
2128	symposium on usable privacy and security
3805	visualizing software for understanding and analysis
942	arXiv: Operating Systems
3240	networks-on-chips
3896	reconfigurable architectures workshop
1848	Scopus
1904	arXiv: Group Theory
4231	Ergodic Theory and Dynamical Systems
1408	arXiv: Dynamical Systems
3630	Proceedings of the American Mathematical Society
3821	Journal of Computer Systems
1418	Computer Science
2524	algebraic biology
2568	information technology based higher education and training
3940	ACM Sigchi Bulletin
3673	information and communication technologies and development
1382	Journal of Applied Probability
2960	ACM Transactions on Spatial Algorithms and Systems
3962	Synthesis Lectures on Information Security
3250	Foundations and Trends in Databases
1495	Ssrn Electronic Journal
2665	Journal of Theoretical Biology
3288	International Journal of Database Management Systems
2954	Distributed Systems Engineering
1097	fixed points in computer science
2857	IEEE Electron Device Letters
3186	ieee european symposium on security and privacy
1153	international workshop on computational forensics
3431	Journal of Mathematical Cryptology
3388	Eurasip Journal on Information Security
2359	IEEE Technology and Society Magazine
3141	Advances in Artificial Neural Systems
2521	BMJ
3809	workflows in support of large scale science
1617	grid computing environments
3960	parallel distributed and network based processing
3049	many-task computing on grids and supercomputers
3712	Foundations and Trends in Technology
1336	Space
3670	international conference on cyber-physical systems
754	information retrieval facility conference
3937	international conference on peer to peer computing
1351	databases
5074	Geobios
1668	Gastroenterology
2508	Chemical Engineering Journal
1076	embedded systems for real-time multimedia
